,Nb,Ns,SOIL TYPE_I (HARD),SOIL TYPE_II(MEDIUM),SOIL TYPE_III(SOFT),Z,dy,Op
0,1,2,1,0,0,0.02,0.0,0
1,1,2,1,0,0,0.04,0.0,0
2,1,2,1,0,0,0.06,0.0,0
3,1,2,1,0,0,0.08,0.0,0
4,1,2,1,0,0,0.1,0.0,0
5,1,2,1,0,0,0.12,0.0,0
6,1,2,1,0,0,0.1399999999999999,0.0,0
7,1,2,1,0,0,0.16,0.0,0
8,1,2,1,0,0,0.18,0.0,0
9,1,2,1,0,0,0.2,0.0,0
10,1,2,1,0,0,0.22,0.0,0
11,1,2,1,0,0,0.24,0.0,0
12,1,2,1,0,0,0.26,0.0,0
13,1,2,1,0,0,0.28,0.0,0
14,1,2,1,0,0,0.3,0.0182,0
15,1,2,1,0,0,0.36,0.0204,0
16,1,2,1,0,0,0.4,0.0208,0
17,1,2,1,0,0,0.45,0.021,0
18,1,2,1,0,0,0.5,0.0211,0
19,1,2,1,0,0,0.55,0.0211,0
20,1,2,1,0,0,0.6,0.0212,0
21,1,2,1,0,0,0.65,0.0212,0
22,1,2,1,0,0,0.7,0.0212,0
23,1,2,1,0,0,0.75,0.0212,0
24,1,2,1,0,0,0.8,0.0212,0
25,1,2,1,0,0,0.85,0.0212,0
26,1,2,1,0,0,0.9,0.0212,0
27,1,2,1,0,0,0.95,0.0212,0
28,1,2,1,0,0,1.0,0.0212,0
29,1,2,0,1,0,0.02,0.0,0
30,1,2,0,1,0,0.04,0.0,0
31,1,2,0,1,0,0.06,0.0,0
32,1,2,0,1,0,0.08,0.0,0
33,1,2,0,1,0,0.1,0.0,0
34,1,2,0,1,0,0.12,0.0,0
35,1,2,0,1,0,0.1399999999999999,0.0,0
36,1,2,0,1,0,0.16,0.0,0
37,1,2,0,1,0,0.18,0.0,0
38,1,2,0,1,0,0.2,0.0,0
39,1,2,0,1,0,0.22,0.0,0
40,1,2,0,1,0,0.24,0.0,0
41,1,2,0,1,0,0.26,0.0,0
42,1,2,0,1,0,0.28,0.0,0
43,1,2,0,1,0,0.3,0.0182,0
44,1,2,0,1,0,0.36,0.0204,0
45,1,2,0,1,0,0.4,0.0208,0
46,1,2,0,1,0,0.45,0.021,0
47,1,2,0,1,0,0.5,0.0211,0
48,1,2,0,1,0,0.55,0.0211,0
49,1,2,0,1,0,0.6,0.0212,0
50,1,2,0,1,0,0.65,0.0212,0
51,1,2,0,1,0,0.7,0.0212,0
52,1,2,0,1,0,0.75,0.0212,0
53,1,2,0,1,0,0.8,0.0212,0
54,1,2,0,1,0,0.85,0.0212,0
55,1,2,0,1,0,0.9,0.0212,0
56,1,2,0,1,0,0.95,0.0212,0
57,1,2,0,1,0,1.0,0.0212,0
58,1,2,0,0,1,0.02,0.0,0
59,1,2,0,0,1,0.04,0.0,0
60,1,2,0,0,1,0.06,0.0,0
61,1,2,0,0,1,0.08,0.0,0
62,1,2,0,0,1,0.1,0.0,0
63,1,2,0,0,1,0.12,0.0,0
64,1,2,0,0,1,0.1399999999999999,0.0,0
65,1,2,0,0,1,0.16,0.0,0
66,1,2,0,0,1,0.18,0.0,0
67,1,2,0,0,1,0.2,0.0,0
68,1,2,0,0,1,0.22,0.0,0
69,1,2,0,0,1,0.24,0.0,0
70,1,2,0,0,1,0.26,0.0,0
71,1,2,0,0,1,0.28,0.0,0
72,1,2,0,0,1,0.3,0.0182,0
73,1,2,0,0,1,0.36,0.0204,0
74,1,2,0,0,1,0.4,0.0208,0
75,1,2,0,0,1,0.45,0.021,0
76,1,2,0,0,1,0.5,0.0211,0
77,1,2,0,0,1,0.55,0.0211,0
78,1,2,0,0,1,0.6,0.0212,0
79,1,2,0,0,1,0.65,0.0212,0
80,1,2,0,0,1,0.7,0.0212,0
81,1,2,0,0,1,0.75,0.0212,0
82,1,2,0,0,1,0.8,0.0212,0
83,1,2,0,0,1,0.85,0.0212,0
84,1,2,0,0,1,0.9,0.0212,0
85,1,2,0,0,1,0.95,0.0212,0
86,1,3,1,0,0,0.02,0.0,0
87,1,3,1,0,0,0.04,0.0,0
88,1,3,1,0,0,0.06,0.0,0
89,1,3,1,0,0,0.08,0.0,0
90,1,3,1,0,0,0.1,0.0,0
91,1,3,1,0,0,0.12,0.0,0
92,1,3,1,0,0,0.1399999999999999,0.0,0
93,1,3,1,0,0,0.16,0.0,0
94,1,3,1,0,0,0.18,0.0,0
95,1,3,1,0,0,0.2,0.0216,0
96,1,3,1,0,0,0.22,0.0232,0
97,1,3,1,0,0,0.24,0.0235,0
98,1,3,1,0,0,0.26,0.0243,0
99,1,3,1,0,0,0.28,0.0253,0
100,1,3,1,0,0,0.3,0.0257,0
101,1,3,1,0,0,0.36,0.0263,0
102,1,3,1,0,0,0.4,0.0264,0
103,1,3,1,0,0,0.45,0.0265,0
104,1,3,1,0,0,0.5,0.0266,0
105,1,3,1,0,0,0.55,0.0266,0
106,1,3,1,0,0,0.6,0.0266,0
107,1,3,1,0,0,0.65,0.0266,0
108,1,3,1,0,0,0.7,0.0266,0
109,1,3,1,0,0,0.75,0.0266,0
110,1,3,1,0,0,0.8,0.0267,0
111,1,3,1,0,0,0.85,0.0267,0
112,1,3,1,0,0,0.9,0.027,0
113,1,3,1,0,0,0.95,0.0272,0
114,1,3,1,0,0,1.0,0.0274,0
115,1,3,0,1,0,0.02,0.0,0
116,1,3,0,1,0,0.04,0.0,0
117,1,3,0,1,0,0.06,0.0,0
118,1,3,0,1,0,0.08,0.0,0
119,1,3,0,1,0,0.1,0.0,0
120,1,3,0,1,0,0.12,0.0,0
121,1,3,0,1,0,0.1399999999999999,0.0,0
122,1,3,0,1,0,0.16,0.0,0
123,1,3,0,1,0,0.18,0.0227,0
124,1,3,0,1,0,0.2,0.0235,0
125,1,3,0,1,0,0.22,0.0242,0
126,1,3,0,1,0,0.24,0.0253,0
127,1,3,0,1,0,0.26,0.0258,0
128,1,3,0,1,0,0.28,0.0261,0
129,1,3,0,1,0,0.3,0.0263,0
130,1,3,0,1,0,0.36,0.0265,0
131,1,3,0,1,0,0.4,0.0266,0
132,1,3,0,1,0,0.45,0.0266,0
133,1,3,0,1,0,0.5,0.0266,0
134,1,3,0,1,0,0.55,0.0266,0
135,1,3,0,1,0,0.6,0.0266,0
136,1,3,0,1,0,0.65,0.0266,0
137,1,3,0,1,0,0.7,0.0267,0
138,1,3,0,1,0,0.75,0.0269,0
139,1,3,0,1,0,0.8,0.0272,0
140,1,3,0,1,0,0.85,0.0274,0
141,1,3,0,1,0,0.9,0.0276,0
142,1,3,0,1,0,0.95,0.0278,0
143,1,3,0,1,0,1.0,0.0279,0
144,1,3,0,0,1,0.02,0.0,0
145,1,3,0,0,1,0.04,0.0,0
146,1,3,0,0,1,0.06,0.0,0
147,1,3,0,0,1,0.08,0.0,0
148,1,3,0,0,1,0.1,0.0,0
149,1,3,0,0,1,0.12,0.0,0
150,1,3,0,0,1,0.1399999999999999,0.0,0
151,1,3,0,0,1,0.16,0.0,0
152,1,3,0,0,1,0.18,0.0227,0
153,1,3,0,0,1,0.2,0.0235,0
154,1,3,0,0,1,0.22,0.0242,0
155,1,3,0,0,1,0.24,0.0253,0
156,1,3,0,0,1,0.26,0.0258,0
157,1,3,0,0,1,0.28,0.0261,0
158,1,3,0,0,1,0.3,0.0263,0
159,1,3,0,0,1,0.36,0.0265,0
160,1,3,0,0,1,0.4,0.0266,0
161,1,3,0,0,1,0.45,0.0266,0
162,1,3,0,0,1,0.5,0.0266,0
163,1,3,0,0,1,0.55,0.0266,0
164,1,3,0,0,1,0.6,0.0266,0
165,1,3,0,0,1,0.65,0.0266,0
166,1,3,0,0,1,0.7,0.0267,0
167,1,3,0,0,1,0.75,0.0269,0
168,1,3,0,0,1,0.8,0.0272,0
169,1,4,1,0,0,0.02,0.0,0
170,1,4,1,0,0,0.04,0.0,0
171,1,4,1,0,0,0.06,0.0,0
172,1,4,1,0,0,0.08,0.0,0
173,1,4,1,0,0,0.1,0.0,0
174,1,4,1,0,0,0.12,0.0,0
175,1,4,1,0,0,0.1399999999999999,0.0,0
176,1,4,1,0,0,0.16,0.0,0
177,1,4,1,0,0,0.18,0.0,0
178,1,4,1,0,0,0.2,0.0264,0
179,1,4,1,0,0,0.22,0.0278,0
180,1,4,1,0,0,0.24,0.0281,0
181,1,4,1,0,0,0.26,0.0294,0
182,1,4,1,0,0,0.28,0.0307,0
183,1,4,1,0,0,0.3,0.0314,0
184,1,4,1,0,0,0.36,0.0323,0
185,1,4,1,0,0,0.4,0.0325,0
186,1,4,1,0,0,0.45,0.0326,0
187,1,4,1,0,0,0.5,0.0327,0
188,1,4,1,0,0,0.55,0.0328,0
189,1,4,1,0,0,0.6,0.0328,0
190,1,4,1,0,0,0.65,0.0328,0
191,1,4,1,0,0,0.7,0.0329,0
192,1,4,1,0,0,0.75,0.0332,0
193,1,4,1,0,0,0.8,0.0336,0
194,1,4,1,0,0,0.85,0.0339,0
195,1,4,1,0,0,0.9,0.0341,0
196,1,4,1,0,0,0.95,0.0343,0
197,1,4,1,0,0,1.0,0.0345,0
198,1,4,0,1,0,0.02,0.0,0
199,1,4,0,1,0,0.04,0.0,0
200,1,4,0,1,0,0.06,0.0,0
201,1,4,0,1,0,0.08,0.0,0
202,1,4,0,1,0,0.1,0.0,0
203,1,4,0,1,0,0.12,0.0,0
204,1,4,0,1,0,0.1399999999999999,0.0,0
205,1,4,0,1,0,0.16,0.0278,0
206,1,4,0,1,0,0.18,0.0287,0
207,1,4,0,1,0,0.2,0.0305,0
208,1,4,0,1,0,0.22,0.0315,0
209,1,4,0,1,0,0.24,0.032,0
210,1,4,0,1,0,0.26,0.0323,0
211,1,4,0,1,0,0.28,0.0324,0
212,1,4,0,1,0,0.3,0.0326,0
213,1,4,0,1,0,0.36,0.0327,0
214,1,4,0,1,0,0.4,0.0328,0
215,1,4,0,1,0,0.45,0.0328,0
216,1,4,0,1,0,0.5,0.0329,0
217,1,4,0,1,0,0.55,0.0333,0
218,1,4,0,1,0,0.6,0.0338,0
219,1,4,0,1,0,0.65,0.0341,0
220,1,4,0,1,0,0.7,0.0344,0
221,1,4,0,1,0,0.75,0.0346,0
222,1,4,0,1,0,0.8,0.0348,0
223,1,4,0,1,0,0.85,0.035,0
224,1,4,0,1,0,0.9,0.0351,0
225,1,4,0,1,0,0.95,0.0352,0
226,1,4,0,1,0,1.0,0.0353,0
227,1,4,0,0,1,0.02,0.0,0
228,1,4,0,0,1,0.04,0.0,0
229,1,4,0,0,1,0.06,0.0,0
230,1,4,0,0,1,0.08,0.0,0
231,1,4,0,0,1,0.1,0.0,0
232,1,4,0,0,1,0.12,0.0,0
233,1,4,0,0,1,0.1399999999999999,0.0276,0
234,1,4,0,0,1,0.16,0.0286,0
235,1,4,0,0,1,0.18,0.0306,0
236,1,4,0,0,1,0.2,0.0316,0
237,1,4,0,0,1,0.22,0.0321,0
238,1,4,0,0,1,0.24,0.0324,0
239,1,4,0,0,1,0.26,0.0325,0
240,1,4,0,0,1,0.28,0.0326,0
241,1,4,0,0,1,0.3,0.0327,0
242,1,4,0,0,1,0.36,0.0328,0
243,1,4,0,0,1,0.4,0.0328,0
244,1,4,0,0,1,0.45,0.0329,0
245,1,4,0,0,1,0.5,0.0334,0
246,1,4,0,0,1,0.55,0.0339,0
247,1,4,0,0,1,0.6,0.0342,0
248,1,4,0,0,1,0.65,0.0345,0
249,1,4,0,0,1,0.7,0.0347,0
250,1,4,0,0,1,0.75,0.0349,0
251,1,4,0,0,1,0.8,0.0351,0
252,1,4,0,0,1,0.85,0.0352,0
253,1,5,1,0,0,0.02,0.0,0
254,1,5,1,0,0,0.04,0.0,0
255,1,5,1,0,0,0.06,0.0,0
256,1,5,1,0,0,0.08,0.0,0
257,1,5,1,0,0,0.1,0.0,0
258,1,5,1,0,0,0.12,0.0,0
259,1,5,1,0,0,0.1399999999999999,0.0,0
260,1,5,1,0,0,0.16,0.0,0
261,1,5,1,0,0,0.18,0.0272,0
262,1,5,1,0,0,0.2,0.0303,0
263,1,5,1,0,0,0.22,0.0309,0
264,1,5,1,0,0,0.24,0.0314,0
265,1,5,1,0,0,0.26,0.0332,0
266,1,5,1,0,0,0.28,0.0347,0
267,1,5,1,0,0,0.3,0.0356,0
268,1,5,1,0,0,0.36,0.0368,0
269,1,5,1,0,0,0.4,0.0371,0
270,1,5,1,0,0,0.45,0.0373,0
271,1,5,1,0,0,0.5,0.0374,0
272,1,5,1,0,0,0.55,0.0375,0
273,1,5,1,0,0,0.6,0.0375,0
274,1,5,1,0,0,0.65,0.0377,0
275,1,5,1,0,0,0.7,0.0381,0
276,1,5,1,0,0,0.75,0.0383,0
277,1,5,1,0,0,0.8,0.0385,0
278,1,5,1,0,0,0.85,0.0388,0
279,1,5,1,0,0,0.9,0.0391,0
280,1,5,1,0,0,0.95,0.0394,0
281,1,5,1,0,0,1.0,0.0396,0
282,1,5,0,1,0,0.02,0.0,0
283,1,5,0,1,0,0.04,0.0,0
284,1,5,0,1,0,0.06,0.0,0
285,1,5,0,1,0,0.08,0.0,0
286,1,5,0,1,0,0.1,0.0,0
287,1,5,0,1,0,0.12,0.0,0
288,1,5,0,1,0,0.1399999999999999,0.0296,0
289,1,5,0,1,0,0.16,0.0309,0
290,1,5,0,1,0,0.18,0.032,0
291,1,5,0,1,0,0.2,0.0342,0
292,1,5,0,1,0,0.22,0.0356,0
293,1,5,0,1,0,0.24,0.0363,0
294,1,5,0,1,0,0.26,0.0367,0
295,1,5,0,1,0,0.28,0.037,0
296,1,5,0,1,0,0.3,0.0372,0
297,1,5,0,1,0,0.36,0.0374,0
298,1,5,0,1,0,0.4,0.0375,0
299,1,5,0,1,0,0.45,0.0376,0
300,1,5,0,1,0,0.5,0.038,0
301,1,5,0,1,0,0.55,0.0383,0
302,1,5,0,1,0,0.6,0.0386,0
303,1,5,0,1,0,0.65,0.0391,0
304,1,5,0,1,0,0.7,0.0394,0
305,1,5,0,1,0,0.75,0.0398,0
306,1,5,0,1,0,0.8,0.04,0
307,1,5,0,1,0,0.85,0.0402,0
308,1,5,0,1,0,0.9,0.0404,0
309,1,5,0,1,0,0.95,0.0405,0
310,1,5,0,1,0,1.0,0.0406,0
311,1,5,0,0,1,0.02,0.0,0
312,1,5,0,0,1,0.04,0.0,0
313,1,5,0,0,1,0.06,0.0,0
314,1,5,0,0,1,0.08,0.0,0
315,1,5,0,0,1,0.1,0.0,0
316,1,5,0,0,1,0.12,0.0302,0
317,1,5,0,0,1,0.1399999999999999,0.0311,0
318,1,5,0,0,1,0.16,0.0337,0
319,1,5,0,0,1,0.18,0.0356,0
320,1,5,0,0,1,0.2,0.0364,0
321,1,5,0,0,1,0.22,0.0368,0
322,1,5,0,0,1,0.24,0.0371,0
323,1,5,0,0,1,0.26,0.0373,0
324,1,5,0,0,1,0.28,0.0374,0
325,1,5,0,0,1,0.3,0.0374,0
326,1,5,0,0,1,0.36,0.0375,0
327,1,5,0,0,1,0.4,0.0378,0
328,1,5,0,0,1,0.45,0.0383,0
329,1,5,0,0,1,0.5,0.0387,0
330,1,5,0,0,1,0.55,0.0392,0
331,1,5,0,0,1,0.6,0.0396,0
332,1,5,0,0,1,0.65,0.04,0
333,1,5,0,0,1,0.7,0.0402,0
334,1,5,0,0,1,0.75,0.0404,0
335,1,5,0,0,1,0.8,0.0406,0
336,1,5,0,0,1,0.85,0.0407,0
337,1,6,1,0,0,0.02,0.0,0
338,1,6,1,0,0,0.04,0.0,0
339,1,6,1,0,0,0.06,0.0,0
340,1,6,1,0,0,0.08,0.0,0
341,1,6,1,0,0,0.1,0.0,0
342,1,6,1,0,0,0.12,0.0,0
343,1,6,1,0,0,0.1399999999999999,0.0,0
344,1,6,1,0,0,0.16,0.0,0
345,1,6,1,0,0,0.18,0.0331,0
346,1,6,1,0,0,0.2,0.0379,0
347,1,6,1,0,0,0.22,0.0391,0
348,1,6,1,0,0,0.24,0.0396,0
349,1,6,1,0,0,0.26,0.0423,0
350,1,6,1,0,0,0.28,0.044,0
351,1,6,1,0,0,0.3,0.045,0
352,1,6,1,0,0,0.36,0.0462,0
353,1,6,1,0,0,0.4,0.0469,0
354,1,6,1,0,0,0.45,0.0473,0
355,1,6,1,0,0,0.5,0.0476,0
356,1,6,1,0,0,0.55,0.0477,0
357,1,6,1,0,0,0.6,0.0478,0
358,1,6,1,0,0,0.65,0.0482,0
359,1,6,1,0,0,0.7,0.0487,0
360,1,6,1,0,0,0.75,0.0491,0
361,1,6,1,0,0,0.8,0.0494,0
362,1,6,1,0,0,0.85,0.05,0
363,1,6,1,0,0,0.9,0.0505,0
364,1,6,1,0,0,0.95,0.0509,0
365,1,6,1,0,0,1.0,0.0512,0
366,1,6,0,1,0,0.02,0.0,0
367,1,6,0,1,0,0.04,0.0,0
368,1,6,0,1,0,0.06,0.0,0
369,1,6,0,1,0,0.08,0.0,0
370,1,6,0,1,0,0.1,0.0,0
371,1,6,0,1,0,0.12,0.0,0
372,1,6,0,1,0,0.1399999999999999,0.0361,0
373,1,6,0,1,0,0.16,0.039,0
374,1,6,0,1,0,0.18,0.04,0
375,1,6,0,1,0,0.2,0.0434,0
376,1,6,0,1,0,0.22,0.0449,0
377,1,6,0,1,0,0.24,0.0457,0
378,1,6,0,1,0,0.26,0.0461,0
379,1,6,0,1,0,0.28,0.0466,0
380,1,6,0,1,0,0.3,0.047,0
381,1,6,0,1,0,0.36,0.0475,0
382,1,6,0,1,0,0.4,0.0477,0
383,1,6,0,1,0,0.45,0.0479,0
384,1,6,0,1,0,0.5,0.0485,0
385,1,6,0,1,0,0.55,0.0491,0
386,1,6,0,1,0,0.6,0.0495,0
387,1,6,0,1,0,0.65,0.0503,0
388,1,6,0,1,0,0.7,0.0509,0
389,1,6,0,1,0,0.75,0.0513,0
390,1,6,0,1,0,0.8,0.0516,0
391,1,6,0,1,0,0.85,0.0519,0
392,1,6,0,1,0,0.9,0.0521,0
393,1,6,0,0,1,0.02,0.0,0
394,1,6,0,0,1,0.04,0.0,0
395,1,6,0,0,1,0.06,0.0,0
396,1,6,0,0,1,0.08,0.0,0
397,1,6,0,0,1,0.1,0.0,0
398,1,6,0,0,1,0.12,0.038,0
399,1,6,0,0,1,0.1399999999999999,0.0394,0
400,1,6,0,0,1,0.16,0.043,0
401,1,6,0,0,1,0.18,0.045,0
402,1,6,0,0,1,0.2,0.0458,0
403,1,6,0,0,1,0.22,0.0464,0
404,1,6,0,0,1,0.24,0.0469,0
405,1,6,0,0,1,0.26,0.0472,0
406,1,6,0,0,1,0.28,0.0474,0
407,1,6,0,0,1,0.3,0.0476,0
408,1,6,0,0,1,0.36,0.0478,0
409,1,6,0,0,1,0.4,0.0484,0
410,1,6,0,0,1,0.45,0.0491,0
411,1,6,0,0,1,0.5,0.0498,0
412,1,6,0,0,1,0.55,0.0506,0
413,1,6,0,0,1,0.6,0.0512,0
414,1,6,0,0,1,0.65,0.0516,0
415,1,6,0,0,1,0.7,0.0519,0
416,1,6,0,0,1,0.75,0.0522,0
417,2,2,1,0,0,0.02,0.0,0
418,2,2,1,0,0,0.04,0.0,0
419,2,2,1,0,0,0.06,0.0,0
420,2,2,1,0,0,0.08,0.0,0
421,2,2,1,0,0,0.1,0.0,0
422,2,2,1,0,0,0.12,0.0,0
423,2,2,1,0,0,0.1399999999999999,0.0,0
424,2,2,1,0,0,0.16,0.0,0
425,2,2,1,0,0,0.18,0.0,0
426,2,2,1,0,0,0.2,0.0,0
427,2,2,1,0,0,0.22,0.0,0
428,2,2,1,0,0,0.24,0.0192,0
429,2,2,1,0,0,0.26,0.0202,0
430,2,2,1,0,0,0.28,0.0208,0
431,2,2,1,0,0,0.3,0.021,0
432,2,2,1,0,0,0.36,0.0212,0
433,2,2,1,0,0,0.4,0.0212,0
434,2,2,1,0,0,0.45,0.0212,0
435,2,2,1,0,0,0.5,0.0212,0
436,2,2,1,0,0,0.55,0.0212,0
437,2,2,1,0,0,0.6,0.0212,0
438,2,2,1,0,0,0.65,0.0212,0
439,2,2,1,0,0,0.7,0.0212,0
440,2,2,1,0,0,0.75,0.0212,0
441,2,2,1,0,0,0.8,0.0212,0
442,2,2,1,0,0,0.85,0.0212,0
443,2,2,1,0,0,0.9,0.0212,0
444,2,2,1,0,0,0.95,0.0212,0
445,2,2,1,0,0,1.0,0.0212,0
446,2,2,0,1,0,0.02,0.0,0
447,2,2,0,1,0,0.04,0.0,0
448,2,2,0,1,0,0.06,0.0,0
449,2,2,0,1,0,0.08,0.0,0
450,2,2,0,1,0,0.1,0.0,0
451,2,2,0,1,0,0.12,0.0,0
452,2,2,0,1,0,0.1399999999999999,0.0,0
453,2,2,0,1,0,0.16,0.0,0
454,2,2,0,1,0,0.18,0.0,0
455,2,2,0,1,0,0.2,0.0,0
456,2,2,0,1,0,0.22,0.0,0
457,2,2,0,1,0,0.24,0.0192,0
458,2,2,0,1,0,0.26,0.0202,0
459,2,2,0,1,0,0.28,0.0208,0
460,2,2,0,1,0,0.3,0.021,0
461,2,2,0,1,0,0.36,0.0212,0
462,2,2,0,1,0,0.4,0.0212,0
463,2,2,0,1,0,0.45,0.0212,0
464,2,2,0,1,0,0.5,0.0212,0
465,2,2,0,1,0,0.55,0.0212,0
466,2,2,0,1,0,0.6,0.0212,0
467,2,2,0,1,0,0.65,0.0212,0
468,2,2,0,1,0,0.7,0.0212,0
469,2,2,0,1,0,0.75,0.0212,0
470,2,2,0,1,0,0.8,0.0212,0
471,2,2,0,1,0,0.85,0.0212,0
472,2,2,0,1,0,0.9,0.0212,0
473,2,2,0,0,1,0.02,0.0,0
474,2,2,0,0,1,0.04,0.0,0
475,2,2,0,0,1,0.06,0.0,0
476,2,2,0,0,1,0.08,0.0,0
477,2,2,0,0,1,0.1,0.0,0
478,2,2,0,0,1,0.12,0.0,0
479,2,2,0,0,1,0.1399999999999999,0.0,0
480,2,2,0,0,1,0.16,0.0,0
481,2,2,0,0,1,0.18,0.0,0
482,2,2,0,0,1,0.2,0.0,0
483,2,2,0,0,1,0.22,0.0,0
